ORDEN,FECHA,AÑO,MES,DÍA_SEMANA_NOMBRE,GRAVEDAD,PEATON,AUTOMOVIL,CAMPAERO,CAMIONETA,CAMION,MOTO,VIA 1,BARRIO,HORA,ENTIDAD,nombrecomuna,Propietario de Vehículo,DIURNIO/NOCTURNO,HORA RESTRICCION MOTO,DÍA_MES_NUM,DÍA_SEMANA_NUM,MES_NUM
5705,2013-04-05,2013,4,5,4,0,1,0,1,0,0,53,8,1027,1,2,1,0,2,5,5,4
5706,2013-04-05,2013,4,5,4,0,1,0,0,0,1,53,67,528,1,10,1,0,6,5,5,4
5707,2013-04-05,2013,4,5,4,0,1,0,0,0,1,41,223,938,1,5,1,0,6,5,5,4
5708,2013-04-05,2013,4,5,4,0,0,0,2,0,0,53,18,163,1,13,1,0,2,5,5,4
5709,2013-04-05,2013,4,5,4,0,1,0,0,1,0,53,167,858,1,12,1,1,2,5,5,4
5710,2013-04-05,2013,4,5,4,0,2,0,0,0,0,53,93,482,1,3,1,1,2,5,5,4
5711,2013-04-05,2013,4,5,0,0,0,1,0,0,1,30,228,679,1,12,1,1,6,5,5,4
5712,2013-04-05,2013,4,5,0,0,0,0,0,0,1,41,158,774,1,17,1,1,6,5,5,4
5713,2013-04-05,2013,4,5,4,0,1,0,0,1,0,41,178,273,2,8,0,0,2,5,5,4
5714,2013-04-05,2013,4,5,4,0,0,0,1,0,1,8,18,150,2,13,1,0,6,5,5,4
5715,2013-05-05,2013,4,6,0,0,0,1,0,0,1,53,117,564,1,12,1,1,6,5,7,5
5716,2013-05-05,2013,4,6,4,0,1,0,0,0,1,53,94,1,1,5,1,0,6,5,7,5
5717,2013-05-05,2013,4,6,0,0,1,0,0,0,1,53,25,257,1,12,1,0,6,5,7,5
5718,2013-05-05,2013,4,6,4,0,2,0,0,0,0,41,182,482,2,10,1,1,2,5,7,5
5719,2013-06-05,2013,4,0,4,0,1,0,0,0,2,53,194,925,1,6,0,0,6,5,3,6
5720,2013-06-05,2013,4,0,4,0,2,0,0,0,0,41,97,51,1,16,0,0,2,5,3,6
5721,2013-06-05,2013,4,0,4,0,1,0,0,0,0,53,78,367,1,13,0,0,2,5,3,6
5722,2013-06-05,2013,4,0,0,0,1,0,0,0,1,41,124,127,1,5,1,0,6,5,3,6
5723,2013-06-05,2013,4,0,4,0,0,0,1,0,0,17,228,1051,1,12,1,0,2,5,3,6
5724,2013-06-05,2013,4,0,4,0,1,0,0,0,1,41,232,354,2,12,1,0,6,5,3,6
5725,2013-07-05,2013,4,1,0,0,1,0,0,0,1,16,75,273,1,12,1,0,6,5,5,7
5726,2013-07-05,2013,4,1,4,0,0,0,0,1,2,53,228,1044,1,12,1,0,6,5,5,7
5727,2013-07-05,2013,4,1,4,0,1,0,0,0,0,10,197,1013,1,3,1,1,2,5,5,7
5728,2013-07-05,2013,4,1,0,0,0,0,1,0,1,30,113,815,1,5,1,0,6,5,5,7
5729,2013-07-05,2013,4,1,4,0,1,0,1,0,0,53,42,367,1,12,1,0,2,5,5,7
5730,2013-07-05,2013,4,1,4,0,1,0,0,0,0,53,148,578,1,13,1,1,2,5,5,7
5731,2013-07-05,2013,4,1,4,0,0,0,1,1,0,53,158,692,1,17,1,0,2,5,5,7
5732,2013-07-05,2013,4,1,0,0,1,0,0,0,1,53,228,157,1,12,0,0,6,5,5,7
5733,2013-07-05,2013,4,1,4,0,2,0,0,0,0,10,31,511,1,8,1,0,2,5,5,7
5734,2013-07-05,2013,4,1,4,0,1,1,0,0,0,53,221,685,1,10,0,0,2,5,5,7
5735,2013-07-05,2013,4,1,0,1,0,0,0,0,1,41,44,512,1,4,1,1,6,5,5,7
5736,2013-07-05,2013,4,1,0,0,0,0,0,0,1,88,126,187,1,16,1,0,6,5,5,7
5737,2013-07-05,2013,4,1,1,0,1,0,1,0,1,53,42,633,2,12,1,1,6,5,5,7
5738,2013-08-05,2013,4,2,4,0,0,0,0,0,0,53,214,115,1,13,0,0,2,5,1,8
5739,2013-08-05,2013,4,2,0,1,0,0,0,0,1,53,42,118,1,12,1,0,6,5,1,8
5740,2013-08-05,2013,4,2,4,0,1,0,0,1,0,33,48,968,1,15,0,0,2,5,1,8
5741,2013-08-05,2013,4,2,4,0,0,0,1,1,0,53,148,95,1,13,1,0,2,5,1,8
5742,2013-08-05,2013,4,2,0,1,0,0,0,0,1,41,228,596,1,12,1,0,6,5,1,8
5743,2013-08-05,2013,4,2,4,0,1,1,0,0,0,41,42,0,1,12,1,1,2,5,1,8
5744,2013-08-05,2013,4,2,4,0,1,0,0,0,0,48,44,13,1,4,0,0,2,5,1,8
5745,2013-08-05,2013,4,2,4,0,0,0,0,2,0,53,228,764,1,12,1,0,2,5,1,8
5746,2013-08-05,2013,4,2,4,0,1,0,0,0,1,41,228,773,1,12,1,0,6,5,1,8
5747,2013-08-05,2013,4,2,0,0,2,0,0,0,0,41,182,1059,1,10,1,0,2,5,1,8
5748,2013-08-05,2013,4,2,4,0,1,0,0,1,0,41,167,1089,2,12,0,0,2,5,1,8
5749,2013-09-05,2013,4,3,1,1,0,0,0,0,0,41,196,163,1,5,1,0,2,5,4,9
5750,2013-09-05,2013,4,3,4,0,0,0,2,0,1,53,113,840,1,5,1,0,6,5,4,9
5751,2013-09-05,2013,4,3,4,0,1,0,1,0,0,41,42,482,1,12,1,1,2,5,4,9
5752,2013-09-05,2013,4,3,0,0,1,0,0,0,1,8,18,659,1,13,0,0,6,5,4,9
5753,2013-09-05,2013,4,3,0,1,1,0,0,0,1,41,155,926,1,2,1,1,6,5,4,9
5754,2013-09-05,2013,4,3,0,0,0,0,0,0,1,0,197,511,1,3,1,0,6,5,4,9
5755,2013-09-05,2013,4,3,0,0,0,0,0,0,2,41,158,1012,1,17,1,0,6,5,4,9
5756,2013-09-05,2013,4,3,0,0,1,0,0,0,1,53,25,808,1,12,1,1,6,5,4,9
5757,2013-09-05,2013,4,3,0,0,0,0,1,0,1,53,159,441,1,2,1,0,6,5,4,9
5758,2013-09-05,2013,4,3,0,0,0,0,0,0,2,41,115,257,1,4,1,0,6,5,4,9
5759,2013-09-05,2013,4,3,4,0,1,0,0,0,2,41,218,497,1,2,1,1,6,5,4,9
5760,2013-09-05,2013,4,3,0,0,0,0,0,0,1,53,214,632,1,13,1,0,6,5,4,9
5761,2013-09-05,2013,4,3,4,0,1,0,0,0,0,41,42,808,1,12,0,1,2,5,4,9
5762,2013-09-05,2013,4,3,4,0,0,0,0,1,1,53,43,303,1,0,0,0,6,5,4,9
5763,2013-09-05,2013,4,3,4,0,1,0,0,0,1,53,228,529,2,12,1,1,6,5,4,9
5764,2013-09-05,2013,4,3,4,0,1,0,0,0,0,53,194,652,2,6,1,1,2,5,4,9
5765,2013-10-05,2013,4,4,0,0,0,0,0,0,2,53,42,459,1,12,1,0,6,5,6,10
5766,2013-10-05,2013,4,4,0,0,0,1,0,0,1,41,93,984,1,3,1,0,6,5,6,10
5767,2013-10-05,2013,4,4,0,0,0,0,0,0,0,53,42,217,1,12,0,0,2,5,6,10
5768,2013-10-05,2013,4,4,4,0,1,0,0,0,1,8,67,341,1,10,1,0,6,5,6,10
5769,2013-10-05,2013,4,4,4,0,2,0,0,0,0,41,42,223,1,12,1,0,2,5,6,10
5770,2013-10-05,2013,4,4,0,0,0,0,0,0,2,53,182,605,1,10,1,0,6,5,6,10
5771,2013-10-05,2013,4,4,0,0,1,0,0,0,1,8,222,968,1,9,1,0,6,5,6,10
5772,2013-10-05,2013,4,4,4,0,2,0,0,0,0,8,182,791,1,10,1,1,2,5,6,10
5773,2013-10-05,2013,4,4,4,0,1,0,1,0,0,41,79,528,1,11,0,0,2,5,6,10
5774,2013-10-05,2013,4,4,0,0,1,0,0,0,1,53,123,632,1,5,1,0,6,5,6,10
5775,2013-10-05,2013,4,4,0,0,0,0,1,0,1,5,165,174,1,1,1,0,6,5,6,10
5776,2013-10-05,2013,4,4,0,1,0,0,0,0,1,33,48,157,1,15,1,0,6,5,6,10
5777,2013-10-05,2013,4,4,4,0,1,0,0,0,1,53,8,633,2,2,1,1,6,5,6,10
5778,2013-11-05,2013,4,5,4,0,1,0,2,0,0,41,228,952,1,12,1,0,2,5,2,11
5779,2013-11-05,2013,4,5,4,0,1,0,0,0,0,41,48,1,1,15,0,0,2,5,2,11
5780,2013-11-05,2013,4,5,4,0,1,0,0,0,0,33,214,633,1,13,1,1,2,5,2,11
5781,2013-11-05,2013,4,5,4,0,0,0,3,0,0,53,148,984,1,13,0,0,2,5,2,11
5782,2013-11-05,2013,4,5,0,0,1,0,0,0,1,8,184,303,1,12,1,0,6,5,2,11
5783,2013-11-05,2013,4,5,4,0,1,0,0,0,1,41,79,591,1,11,1,1,6,5,2,11
5784,2013-11-05,2013,4,5,4,0,0,0,1,0,0,53,67,432,1,10,1,1,2,5,2,11
5785,2013-11-05,2013,4,5,0,1,0,0,0,0,1,10,126,790,1,16,1,0,6,5,2,11
5786,2013-11-05,2013,4,5,0,0,1,0,0,0,1,30,148,637,1,13,1,0,6,5,2,11
5787,2013-11-05,2013,4,5,4,0,0,0,0,1,1,53,42,961,1,12,1,0,6,5,2,11
5788,2013-11-05,2013,4,5,4,0,1,0,1,0,0,37,218,685,1,2,1,0,2,5,2,11
5789,2013-11-05,2013,4,5,0,0,0,0,0,0,2,41,155,528,1,2,1,0,6,5,2,11
5790,2013-11-05,2013,4,5,4,0,2,0,0,0,0,0,197,738,1,3,1,0,2,5,2,11
5791,2013-11-05,2013,4,5,4,0,1,0,1,0,0,41,78,1012,1,13,1,0,2,5,2,11
5792,2013-11-05,2013,4,5,0,0,0,0,0,0,2,53,218,739,1,2,1,1,6,5,2,11
5793,2013-11-05,2013,4,5,4,0,1,0,1,0,0,53,42,938,1,12,1,0,2,5,2,11
5794,2013-11-05,2013,4,5,0,0,0,0,0,0,1,41,52,651,1,11,1,0,6,5,2,11
5795,2013-11-05,2013,4,5,0,0,0,0,0,0,1,41,115,416,1,4,1,0,6,5,2,11
5796,2013-11-05,2013,4,5,4,0,1,0,1,0,0,53,26,632,1,13,1,0,2,5,2,11
5797,2013-11-05,2013,4,5,4,0,1,0,0,0,0,66,182,105,1,10,1,1,2,5,2,11
5798,2013-11-05,2013,4,5,0,0,1,0,0,0,1,53,156,858,1,17,1,1,6,5,2,11
5799,2013-11-05,2013,4,5,4,0,2,0,0,0,0,41,126,894,1,16,0,0,2,5,2,11
5800,2013-11-05,2013,4,5,4,0,0,0,1,1,0,41,51,1056,2,4,0,0,2,5,2,11
5801,2013-11-05,2013,4,5,0,1,0,0,0,0,1,53,10,703,2,4,1,1,6,5,2,11
5802,2013-11-05,2013,4,5,0,0,1,0,0,0,1,33,18,194,2,13,0,1,1,5,2,11
5803,2013-11-05,2013,4,5,0,0,0,0,0,0,2,41,194,1103,2,6,1,0,6,5,2,11
5804,2013-12-05,2013,4,6,4,0,1,0,1,0,0,8,67,1,1,10,1,0,2,5,4,12
5805,2013-12-05,2013,4,6,0,2,1,0,0,0,0,53,196,512,1,5,0,1,2,5,4,12
5806,2013-12-05,2013,4,6,4,0,2,0,0,0,0,41,42,1089,1,12,1,0,2,5,4,12
5807,2013-12-05,2013,4,6,4,0,1,0,0,0,0,41,196,257,1,5,0,0,2,5,4,12
5808,2013-12-05,2013,4,6,0,1,1,0,0,0,0,53,182,791,1,10,1,1,2,5,4,12
5809,2013-12-05,2013,4,6,4,0,1,1,0,0,0,53,92,766,1,15,1,0,2,5,4,12
5810,2013-12-05,2013,4,6,0,0,1,0,0,0,1,53,111,1043,1,13,1,1,1,5,4,12
5811,2013-12-05,2013,4,6,0,0,0,0,1,0,1,53,78,877,1,13,1,0,6,5,4,12
5812,2013-12-05,2013,4,6,4,0,0,0,1,0,0,53,228,939,1,12,1,1,2,5,4,12
5813,2013-12-05,2013,4,6,4,0,0,0,2,0,0,53,26,1012,1,13,1,0,2,5,4,12
5814,2013-12-05,2013,4,6,4,0,1,0,0,0,1,41,113,512,2,5,0,1,6,5,4,12
5815,2013-12-05,2013,4,6,4,0,1,0,0,0,1,8,67,30,2,10,1,0,6,5,4,12
5816,2013-12-05,2013,4,6,1,0,0,0,0,0,2,5,15,722,2,0,1,1,6,5,4,12
5817,2013-05-13,2013,4,0,0,1,1,0,0,0,0,53,90,974,1,3,0,0,2,13,1,5
5818,2013-05-13,2013,4,0,0,0,0,0,0,0,2,41,124,754,1,5,1,0,6,13,1,5
5819,2013-05-13,2013,4,0,0,0,0,0,0,0,1,5,54,825,1,0,1,1,6,13,1,5
5820,2013-05-13,2013,4,0,0,1,0,0,0,0,1,41,93,341,1,3,1,0,6,13,1,5
5821,2013-05-13,2013,4,0,4,0,2,0,0,0,0,41,8,63,1,2,0,0,2,13,1,5
5822,2013-05-13,2013,4,0,0,0,0,0,0,0,2,53,218,925,1,2,1,0,6,13,1,5
5823,2013-05-13,2013,4,0,4,0,0,0,2,0,0,41,182,341,1,10,1,0,2,13,1,5
5824,2013-05-13,2013,4,0,4,0,1,0,0,0,1,8,19,984,2,9,1,0,6,13,1,5
5825,2013-05-13,2013,4,0,4,0,2,0,0,0,0,5,100,399,2,0,1,0,2,13,1,5
5826,2013-05-13,2013,4,0,4,0,0,0,0,0,0,5,165,632,2,1,0,0,2,13,1,5
5827,2013-05-14,2013,4,1,0,0,0,0,0,0,2,41,48,807,1,15,1,0,6,14,2,5
5828,2013-05-14,2013,4,1,4,0,1,0,0,0,1,53,42,894,1,12,1,0,6,14,2,5
5829,2013-05-14,2013,4,1,0,0,1,0,0,0,1,41,218,459,1,2,1,0,6,14,2,5
5830,2013-05-14,2013,4,1,0,0,1,0,0,0,1,48,197,712,1,3,1,0,6,14,2,5
5831,2013-05-14,2013,4,1,4,0,2,0,0,0,0,33,48,553,1,15,1,0,2,14,2,5
5832,2013-05-14,2013,4,1,4,0,1,0,1,0,0,53,19,1050,1,9,1,1,2,14,2,5
5833,2013-05-14,2013,4,1,4,0,2,0,0,0,0,0,43,316,1,0,1,0,2,14,2,5
5834,2013-05-14,2013,4,1,4,0,2,0,0,0,0,53,42,512,1,12,0,1,2,14,2,5
5835,2013-05-14,2013,4,1,4,0,0,0,1,0,1,53,8,341,1,2,1,0,6,14,2,5
5836,2013-05-14,2013,4,1,4,0,1,0,1,0,0,41,167,529,1,12,1,1,2,14,2,5
5837,2013-05-14,2013,4,1,0,0,1,0,0,0,1,53,67,555,1,10,1,0,6,14,2,5
5838,2013-05-14,2013,4,1,4,0,0,1,1,0,0,33,48,815,1,15,1,0,2,14,2,5
5839,2013-05-14,2013,4,1,4,0,2,0,0,0,0,53,42,42,2,12,0,0,2,14,2,5
5840,2013-05-15,2013,4,2,0,1,0,0,0,0,1,17,113,702,1,5,1,0,6,15,3,5
5841,2013-05-15,2013,4,2,4,0,0,0,0,0,0,41,223,1096,1,5,1,0,2,15,3,5
5842,2013-05-15,2013,4,2,4,0,2,0,0,0,0,53,113,1027,1,5,1,0,2,15,3,5
5843,2013-05-15,2013,4,2,4,0,1,0,1,0,0,41,48,790,1,15,1,0,2,15,3,5
5844,2013-05-15,2013,4,2,4,0,0,0,1,1,0,30,113,133,1,5,0,0,2,15,3,5
5845,2013-05-15,2013,4,2,0,0,0,0,0,0,2,41,101,773,1,6,1,0,6,15,3,5
5846,2013-05-15,2013,4,2,0,0,0,0,0,0,2,41,235,984,1,2,1,0,6,15,3,5
5847,2013-05-15,2013,4,2,0,0,0,0,0,1,1,53,155,469,1,2,0,1,6,15,3,5
5848,2013-05-15,2013,4,2,0,0,1,0,0,0,1,33,48,895,1,15,1,1,6,15,3,5
5849,2013-05-15,2013,4,2,4,0,0,0,1,0,1,41,42,87,1,12,1,0,6,15,3,5
5850,2013-05-15,2013,4,2,0,1,0,0,0,0,1,53,42,109,1,12,1,0,6,15,3,5
5851,2013-05-15,2013,4,2,4,0,1,0,0,0,1,53,42,718,2,12,1,1,6,15,3,5
5852,2013-05-15,2013,4,2,4,0,1,0,0,0,1,41,42,162,2,12,0,1,1,15,3,5
5853,2013-05-16,2013,4,3,4,0,1,1,0,0,0,53,148,986,1,13,1,0,2,16,4,5
5854,2013-05-16,2013,4,3,4,0,2,0,0,0,0,53,167,1073,1,12,1,0,2,16,4,5
5855,2013-05-16,2013,4,3,4,0,2,0,0,0,0,53,42,174,1,12,1,0,2,16,4,5
5856,2013-05-16,2013,4,3,0,0,1,0,0,0,1,41,8,660,1,2,1,1,6,16,4,5
5857,2013-05-16,2013,4,3,4,0,2,0,0,0,0,53,182,174,1,10,0,0,2,16,4,5
5858,2013-05-16,2013,4,3,4,0,2,0,0,0,0,41,16,361,1,13,1,0,2,16,4,5
5859,2013-05-16,2013,4,3,4,0,1,0,0,0,1,41,48,925,1,15,0,0,6,16,4,5
5860,2013-05-16,2013,4,3,0,0,1,0,0,0,1,33,16,597,1,13,1,1,6,16,4,5
5861,2013-05-16,2013,4,3,4,0,2,0,0,0,1,53,78,416,2,13,1,0,6,16,4,5
5862,2013-05-16,2013,4,3,4,0,0,0,1,1,0,41,113,359,2,5,1,0,2,16,4,5
5863,2013-05-16,2013,4,3,4,0,0,0,1,0,1,33,91,1027,2,13,1,0,6,16,4,5
5864,2013-05-16,2013,4,3,4,0,0,0,0,0,0,41,18,686,2,13,0,1,2,16,4,5
5865,2013-05-17,2013,4,4,4,0,2,0,0,0,0,53,218,555,1,2,1,0,2,17,5,5
5866,2013-05-17,2013,4,4,0,0,1,0,0,0,1,53,224,797,1,2,1,0,6,17,5,5
5867,2013-05-17,2013,4,4,4,0,1,0,0,0,1,53,228,361,1,12,1,0,6,17,5,5
5868,2013-05-17,2013,4,4,4,0,0,0,2,0,0,53,8,894,1,2,1,0,2,17,5,5
5869,2013-05-17,2013,4,4,4,0,1,0,0,0,0,87,31,999,1,8,0,0,2,17,5,5
5870,2013-05-17,2013,4,4,4,0,1,0,1,0,0,17,228,1012,1,12,1,0,2,17,5,5
5871,2013-05-17,2013,4,4,4,0,2,0,0,0,0,41,56,686,1,2,1,1,2,17,5,5
5872,2013-05-17,2013,4,4,0,0,1,0,0,0,1,41,94,63,1,5,1,0,6,17,5,5
5873,2013-05-17,2013,4,4,4,0,2,0,0,0,0,53,42,433,1,12,1,0,2,17,5,5
5874,2013-05-17,2013,4,4,4,0,0,0,0,0,0,10,197,482,1,3,0,1,2,17,5,5
5875,2013-05-17,2013,4,4,0,0,0,0,0,0,1,53,228,41,1,12,1,1,1,17,5,5
5876,2013-05-17,2013,4,4,4,0,1,0,0,1,0,53,113,187,1,5,0,0,2,17,5,5
5877,2013-05-17,2013,4,4,0,1,1,0,0,0,0,66,194,174,1,6,1,0,2,17,5,5
5878,2013-05-17,2013,4,4,0,1,0,0,0,0,1,41,112,546,1,5,1,1,6,17,5,5
5879,2013-05-17,2013,4,4,4,0,0,1,1,0,0,41,58,257,1,12,1,0,2,17,5,5
5880,2013-05-17,2013,4,4,4,0,1,0,1,0,0,53,218,316,1,2,1,0,2,17,5,5
5881,2013-05-17,2013,4,4,0,0,1,0,0,0,1,53,111,475,1,13,1,1,6,17,5,5
5882,2013-05-17,2013,4,4,4,0,1,0,0,1,0,66,20,633,1,9,1,1,2,17,5,5
5883,2013-05-17,2013,4,4,4,0,0,0,0,0,1,5,43,1051,1,0,0,0,6,17,5,5
5884,2013-05-17,2013,4,4,4,0,1,0,1,0,0,53,228,157,2,12,1,0,2,17,5,5
5885,2013-05-17,2013,4,4,0,0,0,0,0,0,1,41,91,12,2,13,1,1,1,17,5,5
5886,2013-05-18,2013,4,5,4,0,1,0,1,0,0,53,16,1096,1,13,1,0,2,18,6,5
5887,2013-05-18,2013,4,5,0,1,1,0,0,0,0,41,42,256,1,12,1,1,2,18,6,5
5888,2013-05-18,2013,4,5,4,0,1,0,1,0,0,41,194,685,1,6,1,0,2,18,6,5
5889,2013-05-18,2013,4,5,0,0,1,0,0,0,1,53,112,808,1,5,1,1,6,18,6,5
5890,2013-05-18,2013,4,5,4,0,1,0,1,0,0,53,111,1073,1,13,1,0,2,18,6,5
5891,2013-05-18,2013,4,5,4,0,2,0,0,0,0,53,148,433,1,13,1,0,2,18,6,5
5892,2013-05-18,2013,4,5,0,0,2,0,0,0,0,41,48,1110,1,15,0,1,2,18,6,5
5893,2013-05-18,2013,4,5,0,0,1,0,0,0,1,53,218,926,1,2,1,1,6,18,6,5
5894,2013-05-18,2013,4,5,4,0,1,0,0,0,1,41,93,633,1,3,1,1,6,18,6,5
5895,2013-05-19,2013,4,6,0,0,1,0,0,0,1,53,18,1002,1,13,0,0,6,19,7,5
5896,2013-05-19,2013,4,6,1,0,0,1,0,0,1,8,19,984,1,9,1,0,6,19,7,5
5897,2013-05-19,2013,4,6,4,0,2,0,0,0,0,53,78,201,1,13,1,0,2,19,7,5
5898,2013-05-19,2013,4,6,0,1,0,0,0,0,2,53,113,747,1,5,1,1,6,19,7,5
5899,2013-05-19,2013,4,6,4,0,2,0,0,0,0,41,16,71,2,13,1,0,2,19,7,5
5900,2013-05-19,2013,4,6,0,0,0,0,0,1,1,10,175,614,2,8,1,1,6,19,7,5
5901,2013-05-19,2013,4,6,0,0,1,0,0,0,1,53,56,1012,2,2,1,0,6,19,7,5
5902,2013-05-20,2013,4,0,4,0,2,0,0,0,0,8,182,281,1,10,1,0,2,20,1,5
5903,2013-05-20,2013,4,0,4,0,2,0,0,0,0,53,148,482,1,13,1,1,2,20,1,5
5904,2013-05-20,2013,4,0,4,0,2,0,0,0,0,41,228,1103,1,12,0,0,2,20,1,5
5905,2013-05-20,2013,4,0,0,1,0,0,0,0,1,53,18,840,1,13,1,0,6,20,1,5
5906,2013-05-20,2013,4,0,0,0,1,0,0,0,1,41,8,1073,1,2,1,0,6,20,1,5
5907,2013-05-20,2013,4,0,4,0,2,0,0,0,0,41,48,1005,1,15,0,0,2,20,1,5
5908,2013-05-21,2013,4,1,4,0,1,0,0,0,0,53,189,1059,1,14,0,0,2,21,2,5
5909,2013-05-21,2013,4,1,4,0,1,1,0,0,0,53,48,506,1,15,1,1,2,21,2,5
5910,2013-05-21,2013,4,1,0,0,1,0,0,0,1,41,44,606,1,4,1,1,6,21,2,5
5911,2013-05-21,2013,4,1,0,0,0,0,0,1,0,10,31,217,1,8,0,0,2,21,2,5
5912,2013-05-21,2013,4,1,0,1,1,0,0,0,0,33,111,633,1,13,1,1,2,21,2,5
5913,2013-05-21,2013,4,1,4,0,1,0,0,0,0,41,94,526,1,5,1,0,2,21,2,5
5914,2013-05-21,2013,4,1,4,0,1,0,0,0,0,41,196,773,1,5,1,0,2,21,2,5
5915,2013-05-21,2013,4,1,4,0,0,0,0,1,0,0,197,984,1,3,0,0,2,21,2,5
5916,2013-05-21,2013,4,1,4,0,1,0,0,0,1,53,8,613,1,2,1,0,6,21,2,5
5917,2013-05-21,2013,4,1,4,0,1,0,1,0,0,53,67,925,1,10,0,0,2,21,2,5
5918,2013-05-21,2013,4,1,0,1,0,0,0,0,0,71,196,1027,1,5,0,0,2,21,2,5
5919,2013-05-21,2013,4,1,0,0,1,0,0,0,1,0,197,605,1,3,1,0,6,21,2,5
5920,2013-05-21,2013,4,1,4,0,1,0,0,0,1,53,18,738,1,13,1,0,6,21,2,5
5921,2013-05-21,2013,4,1,4,0,1,0,0,1,0,53,67,738,2,10,0,0,2,21,2,5
5922,2013-05-21,2013,4,1,0,0,1,0,0,0,1,5,165,702,2,1,1,0,6,21,2,5
5923,2013-05-21,2013,4,1,4,0,1,0,0,0,1,10,126,670,2,16,1,1,6,21,2,5
5924,2013-05-22,2013,4,2,4,0,0,0,0,1,0,53,56,109,1,2,1,0,2,22,3,5
5925,2013-05-22,2013,4,2,4,0,0,0,1,0,1,41,113,416,1,5,1,0,6,22,3,5
5926,2013-05-22,2013,4,2,0,1,0,0,0,0,1,53,112,614,1,5,1,1,6,22,3,5
5927,2013-05-22,2013,4,2,4,0,0,0,1,0,0,66,194,125,1,6,0,0,2,22,3,5
5928,2013-05-22,2013,4,2,0,0,0,0,0,0,2,41,124,350,1,5,1,0,6,22,3,5
5929,2013-05-22,2013,4,2,4,0,1,1,0,0,0,53,18,7,1,13,1,0,2,22,3,5
5930,2013-05-22,2013,4,2,4,0,0,0,2,0,0,53,148,95,1,13,1,0,2,22,3,5
5931,2013-05-22,2013,4,2,4,0,1,0,0,1,0,41,48,877,1,15,1,0,2,22,3,5
5932,2013-05-22,2013,4,2,0,0,1,0,0,0,1,53,18,1089,1,13,1,0,6,22,3,5
5933,2013-05-22,2013,4,2,4,0,1,0,0,0,1,53,223,383,2,5,0,0,6,22,3,5
5934,2013-05-22,2013,4,2,4,0,1,0,0,0,0,53,42,614,2,12,0,1,2,22,3,5
5935,2013-05-22,2013,4,2,0,0,0,0,0,0,1,48,197,613,2,3,1,0,6,22,3,5
5936,2013-05-23,2013,4,3,4,0,1,0,0,0,1,41,42,1027,1,12,1,0,6,23,4,5
5937,2013-05-23,2013,4,3,0,0,0,0,1,0,1,53,122,367,1,9,1,0,6,23,4,5
5938,2013-05-23,2013,4,3,4,0,2,0,0,0,0,71,196,685,1,5,1,0,2,23,4,5
5939,2013-05-23,2013,4,3,0,0,0,0,0,0,1,53,48,20,1,15,1,0,6,23,4,5
5940,2013-05-23,2013,4,3,4,0,1,0,0,0,0,41,44,287,1,4,0,1,2,23,4,5
5941,2013-05-23,2013,4,3,0,0,0,0,1,0,1,41,42,877,1,12,1,0,6,23,4,5
5942,2013-05-23,2013,4,3,0,0,0,0,0,0,2,53,196,764,1,5,1,0,6,23,4,5
5943,2013-05-23,2013,4,3,4,0,1,0,0,0,0,53,155,42,1,2,1,0,2,23,4,5
5944,2013-05-23,2013,4,3,4,0,2,0,0,0,0,53,67,125,1,10,1,0,2,23,4,5
5945,2013-05-23,2013,4,3,4,0,2,0,0,0,0,53,228,659,2,12,1,0,2,23,4,5
5946,2013-05-23,2013,4,3,4,0,2,0,0,0,0,41,94,1051,2,5,0,0,2,23,4,5
5947,2013-05-23,2013,4,3,4,0,1,0,1,0,0,41,119,714,2,4,0,0,2,23,4,5
5948,2013-05-24,2013,4,4,4,0,1,1,1,0,0,8,67,241,1,10,1,0,2,24,5,5
5949,2013-05-24,2013,4,4,4,0,1,0,2,0,0,8,67,281,1,10,1,0,2,24,5,5
5950,2013-05-24,2013,4,4,0,0,1,0,0,0,1,41,182,383,1,10,1,0,6,24,5,5
5951,2013-05-24,2013,4,4,0,0,0,0,1,0,1,41,56,1064,1,2,1,0,6,24,5,5
5952,2013-05-24,2013,4,4,0,0,0,0,1,0,1,41,119,991,1,4,1,0,6,24,5,5
5953,2013-05-24,2013,4,4,4,0,1,1,0,0,0,53,48,613,1,15,1,0,2,24,5,5
5954,2013-05-24,2013,4,4,0,0,1,0,0,0,1,10,165,991,1,2,1,0,6,24,5,5
5955,2013-05-24,2013,4,4,4,0,2,0,0,0,0,41,126,712,1,16,1,0,2,24,5,5
5956,2013-05-24,2013,4,4,0,0,1,0,0,0,1,41,94,1019,1,5,1,0,6,24,5,5
5957,2013-05-24,2013,4,4,4,0,0,0,1,0,0,41,56,641,1,2,0,0,2,24,5,5
5958,2013-05-24,2013,4,4,4,0,1,0,0,1,0,41,54,1012,1,0,1,0,2,24,5,5
5959,2013-05-24,2013,4,4,4,0,1,0,0,0,1,53,48,302,2,15,1,1,6,24,5,5
5960,2013-05-24,2013,4,4,4,0,1,0,0,1,0,53,67,555,2,10,1,0,2,24,5,5
5961,2013-05-24,2013,4,4,4,0,0,0,1,0,1,53,78,790,2,13,1,0,6,24,5,5
5962,2013-05-25,2013,4,5,4,0,1,1,0,0,0,41,94,1059,1,5,0,0,2,25,6,5
5963,2013-05-25,2013,4,5,4,0,2,0,0,0,0,41,94,1089,1,5,1,0,2,25,6,5
